race_id,race_name,race_number,venue_name,start_time,course_info,race_details,entries
202543031401,3歳八未出走未受賞,1,船橋,14:15,ダ1200m,,"[{""horse_number"": ""1"", ""horse_name"": ""ジュエリーオブラヴ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""笠野雄大"", ""trainer_name"": ""山下貴之"", ""odds"": ""19.1"", ""popularity"": ""8""}, {""horse_number"": ""2"", ""horse_name"": ""ミリオネアメーカー"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""川島正一"", ""odds"": ""4.1"", ""popularity"": ""1""}, {""horse_number"": ""3"", ""horse_name"": ""ボルドーシュトレン"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""野澤憲彦"", ""trainer_name"": ""斉藤敏"", ""odds"": ""12.0"", ""popularity"": ""6""}, {""horse_number"": ""4"", ""horse_name"": ""ペールガッサン"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""山本聡紀"", ""trainer_name"": ""坂本昇"", ""odds"": ""7.2"", ""popularity"": ""5""}, {""horse_number"": ""5"", ""horse_name"": ""テルケンユミカザリ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""實川純一"", ""trainer_name"": ""稲益貴弘"", ""odds"": ""21.3"", ""popularity"": ""9""}, {""horse_number"": ""6"", ""horse_name"": ""ジーンセンスルース"", ""sex_age"": ""牡3"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡哉"", ""trainer_name"": ""山田信大"", ""odds"": ""4.9"", ""popularity"": ""3""}, {""horse_number"": ""7"", ""horse_name"": ""ジオパークコハク"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""澤田龍哉"", ""trainer_name"": ""川島正一"", ""odds"": ""6.1"", ""popularity"": ""4""}, {""horse_number"": ""8"", ""horse_name"": ""クニノライフ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""張田京"", ""odds"": ""4.3"", ""popularity"": ""2""}, {""horse_number"": ""9"", ""horse_name"": ""マクマード"", ""sex_age"": ""牡3"", ""weight"": ""56.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""新井清重"", ""odds"": ""12.0"", ""popularity"": ""7""}]"
202543031402,馬い!岩手ふきのとう記念(C3),2,船橋,14:50,ダ1200m,,"[{""horse_number"": ""1"", ""horse_name"": ""エコロアジェンダ"", ""sex_age"": ""牡7"", ""weight"": ""56.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""工藤伸輔"", ""odds"": ""21.7"", ""popularity"": ""5""}, {""horse_number"": ""2"", ""horse_name"": ""タケショウルイス"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡紀"", ""trainer_name"": ""山本学"", ""odds"": ""63.0"", ""popularity"": ""8""}, {""horse_number"": ""3"", ""horse_name"": ""ヴィッカース"", ""sex_age"": ""牝7"", ""weight"": ""54.0"", ""jockey_name"": ""笠野雄大"", ""trainer_name"": ""佐々木清"", ""odds"": ""16.2"", ""popularity"": ""4""}, {""horse_number"": ""4"", ""horse_name"": ""コンソルディーノ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""森始"", ""odds"": ""158.6"", ""popularity"": ""10""}, {""horse_number"": ""5"", ""horse_name"": ""ウインフランドル"", ""sex_age"": ""牝6"", ""weight"": ""54.0"", ""jockey_name"": ""池谷匠翔"", ""trainer_name"": ""村田六郎"", ""odds"": ""23.8"", ""popularity"": ""6""}, {""horse_number"": ""6"", ""horse_name"": ""イグナイトユー"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""山口達弥"", ""trainer_name"": ""林正人"", ""odds"": ""8.4"", ""popularity"": ""2""}, {""horse_number"": ""7"", ""horse_name"": ""ツーエムタイガー"", ""sex_age"": ""牡7"", ""weight"": ""56.0"", ""jockey_name"": ""山中悠希"", ""trainer_name"": ""田中力"", ""odds"": ""9.3"", ""popularity"": ""3""}, {""horse_number"": ""8"", ""horse_name"": ""トミサンペガサス"", ""sex_age"": ""牝5"", ""weight"": ""54.0"", ""jockey_name"": ""藤江渉"", ""trainer_name"": ""村田六郎"", ""odds"": ""52.5"", ""popularity"": ""7""}, {""horse_number"": ""9"", ""horse_name"": ""ウィーフィー"", ""sex_age"": ""牝4"", ""weight"": ""51.0"", ""jockey_name"": ""山本大翔"", ""trainer_name"": ""坂本昇"", ""odds"": ""91.9"", ""popularity"": ""9""}, {""horse_number"": ""10"", ""horse_name"": ""コギャル"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""臼井健太"", ""trainer_name"": ""函館一昭"", ""odds"": ""180.2"", ""popularity"": ""11""}, {""horse_number"": ""11"", ""horse_name"": ""ヴィントホーゼ"", ""sex_age"": ""セ7"", ""weight"": ""56.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""新井清重"", ""odds"": ""1.2"", ""popularity"": ""1""}]"
202543031403,3歳七,3,船橋,15:25,ダ1200m,,"[{""horse_number"": ""1"", ""horse_name"": ""リーヴルパラダイス"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""田中力"", ""odds"": ""27.5"", ""popularity"": ""9""}, {""horse_number"": ""2"", ""horse_name"": ""ブラックタイガー"", ""sex_age"": ""牡3"", ""weight"": ""56.0"", ""jockey_name"": ""西村栄喜"", ""trainer_name"": ""伊藤滋規"", ""odds"": ""23.4"", ""popularity"": ""7""}, {""horse_number"": ""3"", ""horse_name"": ""ノボザドリーム"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""山崎誠士"", ""trainer_name"": ""坂本昇"", ""odds"": ""2.1"", ""popularity"": ""1""}, {""horse_number"": ""4"", ""horse_name"": ""コウジンキンキ"", ""sex_age"": ""牡3"", ""weight"": ""56.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""矢野義幸"", ""odds"": ""3.1"", ""popularity"": ""2""}, {""horse_number"": ""5"", ""horse_name"": ""スマイルナゴミ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""矢内博"", ""odds"": ""17.6"", ""popularity"": ""5""}, {""horse_number"": ""6"", ""horse_name"": ""ミズイロアウダクス"", ""sex_age"": ""牝3"", ""weight"": ""51.0"", ""jockey_name"": ""山本大翔"", ""trainer_name"": ""伊藤滋規"", ""odds"": ""26.2"", ""popularity"": ""8""}, {""horse_number"": ""7"", ""horse_name"": ""レモンパイ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""山本聡紀"", ""trainer_name"": ""阿井正雄"", ""odds"": ""20.6"", ""popularity"": ""6""}, {""horse_number"": ""8"", ""horse_name"": ""マッドクラップス"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""笠野雄大"", ""trainer_name"": ""山中尊徳"", ""odds"": ""8.1"", ""popularity"": ""3""}, {""horse_number"": ""9"", ""horse_name"": ""アリユールボルト"", ""sex_age"": ""牡3"", ""weight"": ""56.0"", ""jockey_name"": ""濱田達也"", ""trainer_name"": ""川島正一"", ""odds"": ""13.6"", ""popularity"": ""4""}, {""horse_number"": ""10"", ""horse_name"": ""オヨメサンバ"", ""sex_age"": ""牝3"", ""weight"": ""54.0"", ""jockey_name"": ""秋元耕成"", ""trainer_name"": ""函館一昭"", ""odds"": ""36.8"", ""popularity"": ""10""}]"
202543031404,C2十十一,4,船橋,16:00,ダ1500m,,"[{""horse_number"": ""1"", ""horse_name"": ""リュウノハイル"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""斉藤敏"", ""odds"": ""2.6"", ""popularity"": ""1""}, {""horse_number"": ""2"", ""horse_name"": ""ラスジャン"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""澤田龍哉"", ""trainer_name"": ""林幻"", ""odds"": ""14.6"", ""popularity"": ""5""}, {""horse_number"": ""3"", ""horse_name"": ""ビジューメファ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""西村栄喜"", ""trainer_name"": ""山本学"", ""odds"": ""44.9"", ""popularity"": ""10""}, {""horse_number"": ""4"", ""horse_name"": ""ブラックムート"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""濱田達也"", ""trainer_name"": ""渋谷信博"", ""odds"": ""506.1"", ""popularity"": ""12""}, {""horse_number"": ""5"", ""horse_name"": ""セーヌウォーリア"", ""sex_age"": ""牝5"", ""weight"": ""54.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""矢野義幸"", ""odds"": ""168.5"", ""popularity"": ""11""}, {""horse_number"": ""6"", ""horse_name"": ""シンキングファーザ"", ""sex_age"": ""牡5"", ""weight"": ""53.0"", ""jockey_name"": ""山本大翔"", ""trainer_name"": ""佐藤裕太"", ""odds"": ""17.5"", ""popularity"": ""6""}, {""horse_number"": ""7"", ""horse_name"": ""ダンガリー"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""山口達弥"", ""trainer_name"": ""林正人"", ""odds"": ""4.0"", ""popularity"": ""2""}, {""horse_number"": ""8"", ""horse_name"": ""テリオスボス"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""臼井健太"", ""trainer_name"": ""佐々木功"", ""odds"": ""36.8"", ""popularity"": ""9""}, {""horse_number"": ""9"", ""horse_name"": ""エキストラライト"", ""sex_age"": ""牝8"", ""weight"": ""54.0"", ""jockey_name"": ""篠谷葵"", ""trainer_name"": ""米谷康秀"", ""odds"": ""22.7"", ""popularity"": ""8""}, {""horse_number"": ""10"", ""horse_name"": ""バーニングウインド"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""山崎誠士"", ""trainer_name"": ""斉藤敏"", ""odds"": ""18.4"", ""popularity"": ""7""}, {""horse_number"": ""11"", ""horse_name"": ""ガルニエ"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""秋山直之"", ""odds"": ""10.8"", ""popularity"": ""4""}, {""horse_number"": ""12"", ""horse_name"": ""モンレアーレ"", ""sex_age"": ""セ7"", ""weight"": ""56.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""山田信大"", ""odds"": ""4.2"", ""popularity"": ""3""}]"
202543031405,三番瀬賞(C3),5,船橋,16:35,ダ1500m,,"[{""horse_number"": ""1"", ""horse_name"": ""ビービーファブル"", ""sex_age"": ""牡8"", ""weight"": ""56.0"", ""jockey_name"": ""高橋利幸"", ""trainer_name"": ""坂本昇"", ""odds"": ""12.8"", ""popularity"": ""6""}, {""horse_number"": ""2"", ""horse_name"": ""ルナーサウスポール"", ""sex_age"": ""牡6"", ""weight"": ""56.0"", ""jockey_name"": ""臼井健太"", ""trainer_name"": ""函館一昭"", ""odds"": ""3.4"", ""popularity"": ""1""}, {""horse_number"": ""3"", ""horse_name"": ""アイディアリスト"", ""sex_age"": ""牡7"", ""weight"": ""56.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""川島正一"", ""odds"": ""3.5"", ""popularity"": ""2""}, {""horse_number"": ""4"", ""horse_name"": ""アイダケ"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""佐々木清"", ""odds"": ""6.8"", ""popularity"": ""4""}, {""horse_number"": ""5"", ""horse_name"": ""ビュークレスト"", ""sex_age"": ""牝6"", ""weight"": ""54.0"", ""jockey_name"": ""濱田達也"", ""trainer_name"": ""石井勝男"", ""odds"": ""26.0"", ""popularity"": ""8""}, {""horse_number"": ""6"", ""horse_name"": ""シーオブウェーブ"", ""sex_age"": ""牡6"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡哉"", ""trainer_name"": ""矢野義幸"", ""odds"": ""3.7"", ""popularity"": ""3""}, {""horse_number"": ""7"", ""horse_name"": ""インザホッパー"", ""sex_age"": ""牡7"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡紀"", ""trainer_name"": ""山本学"", ""odds"": ""10.5"", ""popularity"": ""5""}, {""horse_number"": ""8"", ""horse_name"": ""ビーブルー"", ""sex_age"": ""牝6"", ""weight"": ""54.0"", ""jockey_name"": ""實川純一"", ""trainer_name"": ""佐々木功"", ""odds"": ""22.6"", ""popularity"": ""7""}]"
202543031406,千葉の酪農応援賞(C2),6,船橋,17:10,ダ1200m,,"[{""horse_number"": ""1"", ""horse_name"": ""ラキエストバイオ"", ""sex_age"": ""牝9"", ""weight"": ""54.0"", ""jockey_name"": ""山本聡哉"", ""trainer_name"": ""新井清重"", ""odds"": ""16.7"", ""popularity"": ""6""}, {""horse_number"": ""2"", ""horse_name"": ""エンランブ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""岩崎真樹"", ""odds"": ""35.5"", ""popularity"": ""9""}, {""horse_number"": ""3"", ""horse_name"": ""アヤサンダワキング"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""斉藤敏"", ""odds"": ""25.2"", ""popularity"": ""8""}, {""horse_number"": ""4"", ""horse_name"": ""アンパオ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""實川純一"", ""trainer_name"": ""佐々木功"", ""odds"": ""44.0"", ""popularity"": ""10""}, {""horse_number"": ""5"", ""horse_name"": ""イスラデルノルテ"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""山下貴之"", ""odds"": ""8.0"", ""popularity"": ""3""}, {""horse_number"": ""6"", ""horse_name"": ""ロイヤルヨット"", ""sex_age"": ""牡9"", ""weight"": ""56.0"", ""jockey_name"": ""澤田龍哉"", ""trainer_name"": ""石井勝男"", ""odds"": ""65.5"", ""popularity"": ""11""}, {""horse_number"": ""7"", ""horse_name"": ""チャンスメーカー"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""山中悠希"", ""trainer_name"": ""米谷康秀"", ""odds"": ""3.6"", ""popularity"": ""2""}, {""horse_number"": ""8"", ""horse_name"": ""エキュルイユ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""臼井健太"", ""trainer_name"": ""佐々木功"", ""odds"": ""163.7"", ""popularity"": ""12""}, {""horse_number"": ""9"", ""horse_name"": ""タイセイマーシャル"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""山田信大"", ""odds"": ""2.4"", ""popularity"": ""1""}, {""horse_number"": ""10"", ""horse_name"": ""ツクバアプローズ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""山口達弥"", ""trainer_name"": ""林正人"", ""odds"": ""9.6"", ""popularity"": ""5""}, {""horse_number"": ""11"", ""horse_name"": ""ランハルト"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""濱田達也"", ""trainer_name"": ""佐々木功"", ""odds"": ""25.1"", ""popularity"": ""7""}, {""horse_number"": ""12"", ""horse_name"": ""ミヤビハイジア"", ""sex_age"": ""牝4"", ""weight"": ""51.0"", ""jockey_name"": ""加藤雄真"", ""trainer_name"": ""佐藤博紀"", ""odds"": ""8.8"", ""popularity"": ""4""}]"
202543031407,岡目八目賞(C2),7,船橋,17:45,ダ1200m,,"[{""horse_number"": ""1"", ""horse_name"": ""ガガヒャクマンゴク"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""川島正太"", ""trainer_name"": ""山崎尋美"", ""odds"": ""54.8"", ""popularity"": ""10""}, {""horse_number"": ""2"", ""horse_name"": ""リュウノマサムネ"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""野澤憲彦"", ""trainer_name"": ""斉藤敏"", ""odds"": ""9.0"", ""popularity"": ""6""}, {""horse_number"": ""3"", ""horse_name"": ""リナリア"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""新井清重"", ""odds"": ""4.3"", ""popularity"": ""1""}, {""horse_number"": ""4"", ""horse_name"": ""ピエールテキサス"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""玉井昇"", ""odds"": ""29.2"", ""popularity"": ""8""}, {""horse_number"": ""5"", ""horse_name"": ""ピアレス"", ""sex_age"": ""牝6"", ""weight"": ""52.0"", ""jockey_name"": ""所蛍"", ""trainer_name"": ""川島正一"", ""odds"": ""6.3"", ""popularity"": ""4""}, {""horse_number"": ""6"", ""horse_name"": ""オーバルブーケ"", ""sex_age"": ""牝4"", ""weight"": ""54.0"", ""jockey_name"": ""山口達弥"", ""trainer_name"": ""林正人"", ""odds"": ""7.0"", ""popularity"": ""5""}, {""horse_number"": ""7"", ""horse_name"": ""ドリーピー"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""岡林光浩"", ""odds"": ""12.6"", ""popularity"": ""7""}, {""horse_number"": ""8"", ""horse_name"": ""プラチナバンド"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""張田京"", ""odds"": ""4.7"", ""popularity"": ""2""}, {""horse_number"": ""9"", ""horse_name"": ""タイセイフォルテ"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""山田信大"", ""odds"": ""4.7"", ""popularity"": ""3""}, {""horse_number"": ""10"", ""horse_name"": ""バルネージュ"", ""sex_age"": ""セ7"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡紀"", ""trainer_name"": ""山本学"", ""odds"": ""105.0"", ""popularity"": ""12""}, {""horse_number"": ""11"", ""horse_name"": ""エクメディバンブー"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""篠谷葵"", ""trainer_name"": ""石井勝男"", ""odds"": ""56.4"", ""popularity"": ""11""}, {""horse_number"": ""12"", ""horse_name"": ""マインドザヘルム"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""山本聡哉"", ""trainer_name"": ""佐々木清"", ""odds"": ""50.2"", ""popularity"": ""9""}]"
202543031408,林林総総賞(C1),8,船橋,18:20,ダ1600m,,"[{""horse_number"": ""1"", ""horse_name"": ""リゼルージュセリエ"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""川島正太"", ""trainer_name"": ""渡辺貴光"", ""odds"": ""3.7"", ""popularity"": ""2""}, {""horse_number"": ""2"", ""horse_name"": ""シカゴフォンテン"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""庄司大輔"", ""trainer_name"": ""玉井昇"", ""odds"": ""32.1"", ""popularity"": ""7""}, {""horse_number"": ""3"", ""horse_name"": ""カーニバルマーチ"", ""sex_age"": ""セ6"", ""weight"": ""56.0"", ""jockey_name"": ""山中悠希"", ""trainer_name"": ""佐藤裕太"", ""odds"": ""9.3"", ""popularity"": ""4""}, {""horse_number"": ""4"", ""horse_name"": ""ゴーストレート"", ""sex_age"": ""牡7"", ""weight"": ""56.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""山下貴之"", ""odds"": ""13.8"", ""popularity"": ""6""}, {""horse_number"": ""5"", ""horse_name"": ""レーブドフェイス"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""澤田龍哉"", ""trainer_name"": ""石井勝男"", ""odds"": ""8.0"", ""popularity"": ""3""}, {""horse_number"": ""6"", ""horse_name"": ""ランドプラネット"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""矢野義幸"", ""odds"": ""33.6"", ""popularity"": ""8""}, {""horse_number"": ""7"", ""horse_name"": ""アオイコウキ"", ""sex_age"": ""牡5"", ""weight"": ""56.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""山下貴之"", ""odds"": ""1.9"", ""popularity"": ""1""}, {""horse_number"": ""8"", ""horse_name"": ""サンブノワ"", ""sex_age"": ""牡4"", ""weight"": ""56.0"", ""jockey_name"": ""伊藤裕人"", ""trainer_name"": ""田辺陽一"", ""odds"": ""243.7"", ""popularity"": ""9""}, {""horse_number"": ""9"", ""horse_name"": ""ラブシックボッサ"", ""sex_age"": ""牡6"", ""weight"": ""56.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""伊藤滋規"", ""odds"": ""13.2"", ""popularity"": ""5""}]"
202543031409,光陰流水賞(B3C1),9,船橋,18:55,ダ1000m,,"[{""horse_number"": ""1"", ""horse_name"": ""クリーゲリン"", ""sex_age"": ""牝4"", ""weight"": ""53.0"", ""jockey_name"": ""笠野雄大"", ""trainer_name"": ""山中尊徳"", ""odds"": ""36.6"", ""popularity"": ""10""}, {""horse_number"": ""2"", ""horse_name"": ""モーモーブラック"", ""sex_age"": ""牝7"", ""weight"": ""53.0"", ""jockey_name"": ""池谷匠翔"", ""trainer_name"": ""村田順一"", ""odds"": ""126.8"", ""popularity"": ""11""}, {""horse_number"": ""3"", ""horse_name"": ""ソレア"", ""sex_age"": ""牝5"", ""weight"": ""55.0"", ""jockey_name"": ""山崎誠士"", ""trainer_name"": ""新井清重"", ""odds"": ""7.7"", ""popularity"": ""5""}, {""horse_number"": ""4"", ""horse_name"": ""カナリアフレイバー"", ""sex_age"": ""牡5"", ""weight"": ""57.0"", ""jockey_name"": ""野畑凌"", ""trainer_name"": ""稲益貴弘"", ""odds"": ""6.4"", ""popularity"": ""3""}, {""horse_number"": ""5"", ""horse_name"": ""ディーズメイト"", ""sex_age"": ""牝5"", ""weight"": ""55.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""岡林光浩"", ""odds"": ""8.1"", ""popularity"": ""6""}, {""horse_number"": ""6"", ""horse_name"": ""ジェネシスミザール"", ""sex_age"": ""牡4"", ""weight"": ""55.0"", ""jockey_name"": ""仲野光馬"", ""trainer_name"": ""伊藤滋規"", ""odds"": ""24.4"", ""popularity"": ""9""}, {""horse_number"": ""7"", ""horse_name"": ""クレイジーリッチ"", ""sex_age"": ""牡7"", ""weight"": ""55.0"", ""jockey_name"": ""篠谷葵"", ""trainer_name"": ""林正人"", ""odds"": ""13.3"", ""popularity"": ""8""}, {""horse_number"": ""8"", ""horse_name"": ""レイシン"", ""sex_age"": ""牡5"", ""weight"": ""55.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""石井勝男"", ""odds"": ""6.6"", ""popularity"": ""4""}, {""horse_number"": ""9"", ""horse_name"": ""ノブトモ"", ""sex_age"": ""牡4"", ""weight"": ""55.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""森始"", ""odds"": ""132.7"", ""popularity"": ""12""}, {""horse_number"": ""10"", ""horse_name"": ""スパークジョイ"", ""sex_age"": ""牝8"", ""weight"": ""55.0"", ""jockey_name"": ""山口達弥"", ""trainer_name"": ""林正人"", ""odds"": ""12.2"", ""popularity"": ""7""}, {""horse_number"": ""11"", ""horse_name"": ""クラサーベル"", ""sex_age"": ""牡6"", ""weight"": ""57.0"", ""jockey_name"": ""澤田龍哉"", ""trainer_name"": ""玉井勝"", ""odds"": ""6.0"", ""popularity"": ""2""}, {""horse_number"": ""12"", ""horse_name"": ""ドナヴィーナス"", ""sex_age"": ""牝4"", ""weight"": ""55.0"", ""jockey_name"": ""庄司大輔"", ""trainer_name"": ""坂本昇"", ""odds"": ""3.6"", ""popularity"": ""1""}, {""horse_number"": ""13"", ""horse_name"": ""サンファウンテン"", ""sex_age"": ""牡4"", ""weight"": ""55.0"", ""jockey_name"": ""加藤和博"", ""trainer_name"": ""長谷川忍"", ""odds"": ""233.6"", ""popularity"": ""13""}]"
202543031410,浩然之気賞(A2),10,船橋,19:30,ダ1000m,,"[{""horse_number"": ""1"", ""horse_name"": ""キュウドウクン"", ""sex_age"": ""牡9"", ""weight"": ""52.0"", ""jockey_name"": ""加藤雄真"", ""trainer_name"": ""甲田悟史"", ""odds"": ""116.6"", ""popularity"": ""10""}, {""horse_number"": ""2"", ""horse_name"": ""ビリーヴインミー"", ""sex_age"": ""牝7"", ""weight"": ""53.0"", ""jockey_name"": ""本田正重"", ""trainer_name"": ""米谷康秀"", ""odds"": ""8.9"", ""popularity"": ""5""}, {""horse_number"": ""3"", ""horse_name"": ""キューティロメラ"", ""sex_age"": ""牝5"", ""weight"": ""51.0"", ""jockey_name"": ""山中悠希"", ""trainer_name"": ""中道啓二"", ""odds"": ""4.2"", ""popularity"": ""3""}, {""horse_number"": ""4"", ""horse_name"": ""ゾディアックレーヴ"", ""sex_age"": ""牡7"", ""weight"": ""55.0"", ""jockey_name"": ""本橋孝太"", ""trainer_name"": ""矢野義幸"", ""odds"": ""16.1"", ""popularity"": ""7""}, {""horse_number"": ""5"", ""horse_name"": ""ノアヴィグラス"", ""sex_age"": ""牝7"", ""weight"": ""55.0"", ""jockey_name"": ""山崎誠士"", ""trainer_name"": ""鷹見浩"", ""odds"": ""9.9"", ""popularity"": ""6""}, {""horse_number"": ""6"", ""horse_name"": ""レベルフォー"", ""sex_age"": ""牡9"", ""weight"": ""57.0"", ""jockey_name"": ""木間塚龍"", ""trainer_name"": ""矢野義幸"", ""odds"": ""54.2"", ""popularity"": ""8""}, {""horse_number"": ""7"", ""horse_name"": ""クアトロフォンテ"", ""sex_age"": ""牡6"", ""weight"": ""55.0"", ""jockey_name"": ""山本聡哉"", ""trainer_name"": ""山田信大"", ""odds"": ""4.1"", ""popularity"": ""2""}, {""horse_number"": ""8"", ""horse_name"": ""ハセノエクスプレス"", ""sex_age"": ""牡7"", ""weight"": ""57.0"", ""jockey_name"": ""張田昂"", ""trainer_name"": ""張田京"", ""odds"": ""3.5"", ""popularity"": ""1""}, {""horse_number"": ""9"", ""horse_name"": ""リノデスティーノ"", ""sex_age"": ""牡4"", ""weight"": ""55.0"", ""jockey_name"": ""小杉亮"", ""trainer_name"": ""渋谷信博"", ""odds"": ""6.1"", ""popularity"": ""4""}, {""horse_number"": ""10"", ""horse_name"": ""マッドシェリー"", ""sex_age"": ""牝7"", ""weight"": ""52.0"", ""jockey_name"": ""神尾香澄"", ""trainer_name"": ""山田質"", ""odds"": ""54.6"", ""popularity"": ""9""}]"
